DeviceName,SwitchGroupName,PhaseCode,ConnectedNode1,ConnectedNode2,ConnectedNode3,AlarmEnabled,SuppressActAlm,SuppressHisAlm,OptCont,OptLoadTran,BreakpointSwitch,AutoProtectionSwitch,SwitchTypeName,Ganged,NormalState,OpenState,CloseState,OtherState,NormalStateA,NormalStateB,NormalStateC,SubstationName,FeederName,AORRefName,VoltageLimitName
BANJO CB_73397,EMS,ABC,en_3478102,en_3478103,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
BANJO 12KV LN DSC_73398,EMS,ABC,en_3478103,en_3478003,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
BANJO 12KV TB DSC_73399,EMS,ABC,en_3478003,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.2/4 BK 12 OT BS DSC_73400,EMS,ABC,en_3478999,en_3478104,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.4 BK 12 IN BS DSC_73401,EMS,ABC,en_3478104,en_3478500,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.2/4 BK 12KV CB_73402,EMS,ABC,en_3478104,en_3478105,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.4 BK 12KV LN DSC_73403,EMS,ABC,en_3478105,en_3478004,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.4 BK 12KV TB DSC_73404,EMS,ABC,en_3478004,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CYMBAL 12 OT BS DSC_73405,EMS,ABC,en_3478999,en_3478106,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CYMBAL 12 IN BS DSC_73406,EMS,ABC,en_3478106,en_3478500,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CYMBAL CB_73407,EMS,ABC,en_3478106,en_3478107,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CYMBAL 12KV LN DSC_73408,EMS,ABC,en_3478107,en_3478005,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CYMBAL 12KV TB DSC_73409,EMS,ABC,en_3478005,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PIANO 12 OT BS DSC_73410,EMS,ABC,en_3478999,en_3478108,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PIANO 12 IN BS DSC_73411,EMS,ABC,en_3478108,en_3478500,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PIANO CB_73412,EMS,ABC,en_3478108,en_3478109,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PIANO 12KV LN DSC_73413,EMS,ABC,en_3478109,en_3478006,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PIANO 12KV TB DSC_73414,EMS,ABC,en_3478006,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV SEC AB OT BS DSC_73415,EMS,ABC,en_3478999,en_3478998,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV SEC AB IN BS DSC_73416,EMS,ABC,en_3478500,en_3478499,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV BT OT BS DSC_73417,EMS,ABC,en_3478998,en_3478110,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV BT IN BT DSC_73418,EMS,ABC,en_3478110,en_3478499,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV BT LN DSC_73419,EMS,ABC,en_3478110,en_3478111,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
B.T. 12KV SEC B CB_73420,EMS,ABC,en_3478111,en_3478007,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV BT TB DSC_73421,EMS,ABC,en_3478007,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV SEC BC OT BS DSC_73422,EMS,ABC,en_3478998,en_3478997,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV SEC BC IN BS DSC_73423,EMS,ABC,en_3478499,en_3478498,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
VIOLIN 12 OT BS DSC_73424,EMS,ABC,en_3478997,en_3478112,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
VIOLIN 12 IN BS DSC_73425,EMS,ABC,en_3478112,en_3478498,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
VIOLIN CB_73426,EMS,ABC,en_3478112,en_3478113,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
VIOLIN 12KV LN DSC_73427,EMS,ABC,en_3478113,en_3478008,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
VIOLIN 12KV TB DSC_73428,EMS,ABC,en_3478008,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HARMON 12 OT BS DSC_73429,EMS,ABC,en_3478997,en_3478114,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HARMON 12 IN BS DSC_73430,EMS,ABC,en_3478114,en_3478498,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HARMONICA CB_73431,EMS,ABC,en_3478114,en_3478115,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HARMON 12 LN DSC_73432,EMS,ABC,en_3478115,en_3478009,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
HARMON 12 TB DSC_73433,EMS,ABC,en_3478009,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
FLUTE 12 OT BS DSC_73434,EMS,ABC,en_3478997,en_3478116,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
FLUTE 12 IN BS DSC_73435,EMS,ABC,en_3478116,en_3478498,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
FLUTE CB_73436,EMS,ABC,en_3478116,en_3478117,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
FLUTE 12 LN DSC_73437,EMS,ABC,en_3478117,en_3478010,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
FLUTE 12 TB DSC_73438,EMS,ABC,en_3478010,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK 12 OT BS DSC_73439,EMS,ABC,en_3478997,en_3478118,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK 12 IN BS DSC_73440,EMS,ABC,en_3478118,en_3478498,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK LS CB_73441,EMS,ABC,en_3478118,en_3478119,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK 12 POS DSC_73442,EMS,ABC,en_3478119,en_3478011,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK 12 TB DSC_73443,EMS,ABC,en_3478011,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SAXOPHN 12 OT BS DSC_73444,EMS,ABC,en_3478997,en_3478120,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SAXOPHN 12 IN BS DSC_73445,EMS,ABC,en_3478120,en_3478498,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SAXOPHONE CB_73446,EMS,ABC,en_3478120,en_3478121,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SAXOPHN 12 LN DSC_73447,EMS,ABC,en_3478121,en_3478012,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SAXOPHN 12 TB DSC_73448,EMS,ABC,en_3478012,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PICCOLO 12 OT BS DSC_73449,EMS,ABC,en_3478997,en_3478122,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PICCOLO 12 IN BS DSC_73450,EMS,ABC,en_3478122,en_3478498,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PICCOLO CB_73451,EMS,ABC,en_3478122,en_3478123,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PICCOLO 12 LN DSC_73452,EMS,ABC,en_3478123,en_3478013,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PICCOLO 12 TB DSC_73453,EMS,ABC,en_3478013,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV PARR OT BS DSC_73454,EMS,ABC,en_3478997,en_3478124,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV PAR CB_73455,EMS,ABC,en_3478124,en_3478125,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV PARR IN BS DSC_73456,EMS,ABC,en_3478125,en_3478498,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TROMBONE 12 OT BS DSC_73457,EMS,ABC,en_3478997,en_3478126,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TROMBONE 12 IN BS DSC_73458,EMS,ABC,en_3478126,en_3478498,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TROMBONE CB_73459,EMS,ABC,en_3478126,en_3478127,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TROMBONE 12 LN DSC_73460,EMS,ABC,en_3478127,en_3478063,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TROMBONE 12 TB DSC_73461,EMS,ABC,en_3478063,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TIMPANI 12 O0B DSC_73462,EMS,ABC,en_3478997,en_3478128,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TIMPANI 12 IOB DSC_73463,EMS,ABC,en_3478128,en_3478498,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TIMPANI CB_73464,EMS,ABC,en_3478128,en_3478129,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TIMPANI 12 LN DSC_73465,EMS,ABC,en_3478129,en_3478062,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TIMPANI 12 TB DSC_73466,EMS,ABC,en_3478062,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12K SEC CD OOB DSC_73467,EMS,ABC,en_3478997,en_3478996,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12K SEC CD IOB DSC_73468,EMS,ABC,en_3478498,en_3478497,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12 SEC D BT OOB DSC_73469,EMS,ABC,en_3478996,en_3478130,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12 SEC D BT IOB DSC_73470,EMS,ABC,en_3478130,en_3478497,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12 SEC D BT LN DSC_73471,EMS,ABC,en_3478130,en_3478131,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
B.T. 12KV SEC D CB_73472,EMS,ABC,en_3478131,en_3478057,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12 SEC D BT TB DSC_73473,EMS,ABC,en_3478057,en_3478050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.3 BK 12KV ISO DSC_73567,EMS,ABC,en_3478701,en_3478002,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.4 BK 12KV ISO DSC_73569,EMS,ABC,en_3478702,en_3478004,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.5 BK 12KV ISO DSC_73571,EMS,ABC,en_3478703,en_3478011,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.2 CAP OB DSC_73573,EMS,ABC,en_3478999,en_3478620,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 CAP 12KV OB DSC_73574,EMS,ABC,en_3478500,en_3478610,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV OUTER BUS DSC_73575,EMS,ABC,en_3478997,en_3478630,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.3 CAP FUSE DSC_73576,EMS,ABC,en_3478630,en_3478631,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV ONBORD NBUS DSC_74300,EMS,ABC,en_3410996,en_3410132,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
ONBORD 12 SBUS DISC_74301,EMS,ABC,en_3410132,en_3410497,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
ONBORD 12KV CB_74302,EMS,ABC,en_3410132,en_3410133,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV ONBORD LN DSC_74303,EMS,ABC,en_3410133,en_3410067,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV ONBORD TBUS DSC_74304,EMS,ABC,en_3410067,en_3410050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SAPPORO 12 NBUS DSC_74305,EMS,ABC,en_3410996,en_3410134,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SAPPORO 12 SBUS DSC_74306,EMS,ABC,en_3410134,en_3410497,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SAPPORO 12KV CB_74307,EMS,ABC,en_3410134,en_3410135,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SAPPORO 12 LN DSC_74308,EMS,ABC,en_3410135,en_3410068,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SAPPORO 12 TB DSC_74309,EMS,ABC,en_3410068,en_3410050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CHIMAY 12 NBUS DSC_74310,EMS,ABC,en_3410996,en_3410136,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CHIMAY 12 SBUS DSC_74311,EMS,ABC,en_3410136,en_3410497,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CHIMAY 12KV CB_74312,EMS,ABC,en_3410136,en_3410137,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CHIMAY 12 LN DSC_74313,EMS,ABC,en_3410137,en_3410069,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
CHIMAY 12 TB DSC_74314,EMS,ABC,en_3410069,en_3410050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.4 CAP NBUS DSC_74320,EMS,ABC,en_3410996,en_3410605,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV OOB SEC AD DSC_75430,EMS,ABC,en_3573999,en_3573996,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV IOB SEC AD DSC_75431,EMS,ABC,en_3573500,en_3573497,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV D SEC BT OOB DSC_75432,EMS,ABC,en_3573996,en_3573129,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV D SEC BT IOB DSC_75433,EMS,ABC,en_3573129,en_3573497,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV D SEC BT POS DSC_75434,EMS,ABC,en_3573129,en_3573130,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
D SECT BT 12KV CB_75435,EMS,ABC,en_3573130,en_3573076,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV D SEC BT TB DSC_75436,EMS,ABC,en_3573076,en_3573050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV FAIRBURN OOB DSC_75437,EMS,ABC,en_3573999,en_3573100,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV FAIRBURN IOB DSC_75438,EMS,ABC,en_3573100,en_3573500,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
FAIRBURN CB_75439,EMS,ABC,en_3573100,en_3573101,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV FAIRBURN POS DSC_75440,EMS,ABC,en_3573101,en_3573074,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
12KV FAIRBURN TB DSC_75441,EMS,ABC,en_3573074,en_3573050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SPEAR 12 OOB DSC_75442,EMS,ABC,en_3573999,en_3573102,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SPEAR 12 IOB DSC_75443,EMS,ABC,en_3573102,en_3573500,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SPEAR CB_75444,EMS,ABC,en_3573102,en_3573103,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SPEAR 12 LN DSC_75445,EMS,ABC,en_3573103,en_3573073,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SPEAR 12 TB DSC_75446,EMS,ABC,en_3573073,en_3573050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PAHUTE 12 OOB DSC_75447,EMS,ABC,en_3573999,en_3573104,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PAHUTE 12 IOB DSC_75450,EMS,ABC,en_3573104,en_3573500,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PAHUTE CB_75451,EMS,ABC,en_3573104,en_3573105,NULL,N,Y,Y,N,Y,N,N,CB_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PAHUTE 12 LN DSC_75452,EMS,ABC,en_3573105,en_3573072,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PAHUTE 12 TB DSC_75453,EMS,ABC,en_3573072,en_3573050,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
COCHISE 12 OOB DSC_75454,EMS,ABC,en_3573999,en_3573106,NULL,N,Y,Y,N,Y,N,N,DISC_12.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
